Timestamp,ADS1115 (0x48) A0,ADS1115 (0x48) A1,ADS1115 (0x48) A3,ADS1115 (0x49) A0,ADS1115 (0x49) A1,Label
1718190850,10532,12815,12924,13006,13010,M
1718190852,10384,12812,12922,13004,13008,M
1718190854,10516,12810,12920,13002,13006,M
1718190856,10319,12808,12919,13000,13006,M
1718190858,10501,12803,12914,12996,12991,M
1718190860,11129,12795,12904,12988,13004,M
1718190862,12470,12392,12516,12620,13116,M
1718190864,10610,12841,12882,13003,12852,M
1718190866,10913,12793,12873,12995,13107,M
1718190868,10527,12795,12873,12991,12995,M
1718190870,10475,12794,12879,12986,12978,M
1718190872,10513,12794,12878,12983,12969,M
1718190874,10613,12793,12871,12974,12955,M
1718190876,11913,12768,12818,12857,13568,M
1718190878,11526,12753,12800,12970,13486,M
1718190880,12040,12743,12792,13061,13762,M
1718190882,12365,12724,12775,12794,13664,M
1718190884,10960,12865,13017,13124,13689,M
1718190886,10859,12825,12956,13029,13636,M
1718190888,10777,12826,12951,13018,13622,M
1718190890,11055,12780,12936,12997,13553,M
1718190892,10860,12786,12883,13000,13559,M
1718190894,10734,12792,12939,12996,13546,M
1718190896,10648,12791,12938,12996,13550,M
1718190898,11208,12787,12937,12992,13593,M
1718190900,11826,12785,12923,12951,13413,M
1718190902,12553,12390,12520,12566,13522,M
1718190904,10600,12814,12872,13001,13536,M
1718190906,10571,12794,12858,12967,13554,M
1718190908,10245,12790,12857,12960,13508,M
1718190910,10305,12778,12835,12953,13487,M
1718190912,10343,12788,12837,12945,13458,M
1718190914,10223,12787,12836,12942,13460,M
1718190916,10179,12788,12837,12943,13457,M
1718190918,10051,12778,12835,12941,13462,M
1718190920,10072,12777,12833,12938,13452,M
1718190922,10051,12774,12833,12937,13450,M
1718190924,10147,12775,12833,12937,13451,M
1718190926,10343,12755,12817,12917,13455,M
1718190928,10164,12767,12822,12913,13428,M
1718190930,10140,12766,12821,12911,13427,M
1718190932,10082,12765,12822,12912,13429,M
1718190934,10084,12767,12821,12910,13486,M
1718190936,10230,12760,12819,12911,13446,M
1718190938,10242,12758,12819,12911,13456,M
1718190940,10342,12757,12818,12909,13450,M
1718190942,10341,12758,12818,12910,13441,M
1718190944,10125,12776,12872,12913,13446,M
1718190946,10239,12771,12860,12959,13377,M
1718190948,10392,12769,12857,12951,13457,M
1718190950,10443,12768,12855,12948,13454,M
1718190952,10330,12769,12854,12947,13490,M
1718190954,10497,12764,12854,12946,13489,M
1718190956,10485,12764,12854,12947,13491,M
1718190958,10472,12763,12853,12946,13487,M
1718190960,10436,12763,12852,12944,13484,M
1718190962,10441,12764,12852,12943,13484,M
1718190964,10387,12764,12851,12942,13482,M
1718190966,10391,12764,12851,12942,13484,M
1718190968,10359,12762,12850,12941,13483,M
1718190970,10317,12763,12850,12941,13482,M
1718190972,10319,12763,12849,12940,13482,M
1718190974,10320,12763,12849,12940,13484,M
1718190976,10264,12763,12849,12939,13484,M
1718190978,10363,12763,12848,12936,13483,M
1718190980,10325,12763,12848,12938,13484,M
1718190982,10242,12763,12848,12938,13482,M
1718190984,10186,12763,12848,12937,13484,M
1718190986,10165,12763,12847,12937,13481,M
1718190988,10167,12762,12847,12936,13481,M
1718190990,10253,12773,12846,12930,13440,M
1718190992,10609,12771,12845,12926,13434,M
1718190994,10613,12771,12844,12925,13433,M
1718190996,10246,12772,12845,12925,13432,M
1718190998,10099,12766,12858,12936,13471,M
1718191000,11355,12754,12838,12940,13478,M
1718191002,10757,12755,12846,12937,13511,M
1718191004,10790,12755,12845,12932,13510,M
1718191006,11112,12756,12844,12930,13438,M
1718191008,11104,12756,12844,12928,13430,M
1718191010,10594,12756,12845,12928,13433,M
1718191012,10984,12755,12843,12927,13420,M
1718191014,10963,12755,12843,12927,13420,M
1718191016,10752,12756,12843,12926,13419,M
1718191018,10754,12755,12842,12925,13422,M
1718191020,10776,12755,12842,12925,13416,M
1718191022,10828,12756,12842,12925,13417,M
1718191024,10796,12756,12842,12924,13412,M
1718191026,10866,12756,12842,12923,13412,M
1718191028,10880,12756,12842,12925,13416,M
1718191030,10785,12756,12842,12924,13408,M
1718191032,10756,12756,12842,12924,13411,M
1718191034,10665,12756,12842,12924,13411,M
1718191036,10885,12756,12841,12923,13406,M
1718191038,10849,12755,12841,12925,13427,M
1718191040,10770,12755,12841,12924,13407,M
1718191042,10746,12755,12841,12923,13402,M
1718191044,10728,12755,12840,12923,13400,M
1718191046,10734,12755,12840,12923,13398,M
1718191048,10829,12754,12840,12922,13390,M
1718191050,10767,12754,12840,12922,13392,M
1718191052,10787,12754,12840,12922,13390,M
1718191054,10372,12715,12841,12922,13398,M
1718191056,10268,12784,12844,12924,13395,M
1718191058,10295,12783,12871,12989,13395,M
1718191060,9988,12781,12870,12966,13405,M
1718191062,10438,12779,12870,12964,13391,M
1718191065,10905,12778,12863,12958,13384,M
1718191066,10830,12777,12862,12956,13378,M
1718191068,10834,12777,12857,12954,13376,M
1718191071,10920,12777,12862,12952,13370,M
1718191073,10830,12777,12861,12951,13371,M
1718191075,11046,12777,12861,12951,13366,M
1718191077,10855,12776,12861,12948,13440,M
1718191079,11189,12762,12832,12936,13441,M
1718191081,10745,12761,12844,12938,13443,M
1718191082,10692,12762,12847,12937,13424,M
1718191085,11010,12761,12845,12938,13407,M
1718191087,10856,12761,12846,12940,13389,M
1718191089,10732,12761,12845,12938,13383,M
1718191091,10676,12760,12843,12934,13373,M
1718191093,10783,12764,12845,12932,13376,M
1718191095,11026,12762,12843,12931,13369,M
1718191097,11180,12758,12842,12931,13352,M
1718191099,11056,12759,12842,12926,13360,M
1718191101,11032,12760,12842,12930,13352,M
1718191103,10955,12761,12843,12930,13351,M
1718191105,11002,12761,12843,12930,13348,M
1718191107,10934,12760,12842,12929,13347,M
1718191109,10846,12761,12844,12930,13336,M
1718191111,10797,12762,12844,12930,13330,M
1718191113,10530,12768,12853,12933,13367,M
1718191115,10678,12769,12844,12926,13350,M
1718191117,10836,12765,12842,12925,13253,M
1718191119,10843,12765,12843,12924,13250,M
1718191121,10790,12766,12844,12924,13249,M
1718191123,10715,12767,12844,12924,13245,M
1718191125,10629,12768,12845,12923,13242,M
1718191127,10613,12769,12845,12924,13250,M
1718191482,11331,12861,12920,12704,13409,M
1718191484,12358,12513,12738,13821,13299,M
1718191486,12352,12521,13164,14051,13228,M
1718191488,12348,12510,13060,13868,13778,M
1718191490,11591,12878,12945,12659,13661,M
1718191492,10527,12727,12883,12087,13633,M
1718191494,10848,12732,12890,12707,13587,M
1718191496,10899,12747,12896,12308,13573,
1718191498,10554,12765,12904,12601,13576,
1718191500,11009,12698,12847,12020,13606,
1718191502,11110,12678,12830,12514,13593,
1718191504,11632,12677,12789,12953,13500,
1718191506,12372,12480,12693,14083,13294,
1718191508,12367,12454,13097,13707,13421,
1718191510,12362,12452,13055,13644,13696,
1718191512,12390,12430,12662,13335,13688,
1718191514,10143,12835,12887,12091,13600,
1718191516,10568,12736,12858,13335,13571,
1718191518,10342,12714,12851,13045,13585,
1718191520,10441,12761,12885,12908,13575,
1718191522,10457,12740,12867,12971,13568,
1718191524,10596,12671,12826,12964,13549,
1718191526,10530,12666,12822,12907,13545,
1718191528,10310,12661,12813,12956,13545,N
1718191530,10698,12640,12804,13438,13539,N
1718191532,10631,12759,12853,13347,13810,N
1718191534,10695,12711,12841,13383,13666,N
1718191536,10542,12690,12843,13218,13525,N
1718191538,10443,12693,12846,13144,13506,N
1718191540,10432,12746,12879,13144,13490,N
1718191542,9160,12862,12931,12940,13468,N
1718191544,8682,12841,12929,12875,13468,N
1718191546,8844,12837,12926,12951,13469,N
1718191548,9388,12829,12922,12977,13472,N
1718191550,9521,12821,12920,13026,13466,N
1718191552,9982,12818,12917,13074,13454,N
1718191555,9235,12815,12915,12986,13452,N
1718191556,9675,12808,12912,12966,13475,N
1718191558,9913,12803,12910,12893,13457,N
1718191560,9775,12801,12909,13229,13451,N
1718191562,9853,12800,12908,13150,13479,N
1718191564,9962,12799,12907,13097,13451,N
1718191566,9933,12809,12908,13077,13435,N
1718191568,10074,12801,12906,12852,13429,N
1718191570,10281,12774,12893,12986,13449,N
1718191572,10394,12744,12852,12896,13453,N
1718191575,10699,12726,12840,13043,13405,N
1718191577,10756,12715,12837,13321,13376,N
1718191579,10660,12714,12839,13085,13371,N
1718191581,10382,12714,12840,13207,13370,N
1718191583,9824,12737,12867,13161,13366,N
1718191585,9931,12737,12866,13095,13364,N
1718191587,10096,12736,12864,13199,13364,N
1718191589,10029,12736,12864,13186,13363,N
1718191591,10084,12737,12866,13141,13363,N
1718191593,9982,12746,12877,13166,13359,N
1718191595,9165,12756,12885,13002,13334,N
1718191597,9015,12751,12880,12770,13331,N
1718191599,9144,12751,12880,12939,13330,N
1718191601,9029,12750,12879,12780,13329,N
1718191603,8895,12751,12879,12844,13324,N
1718191605,8854,12750,12878,12842,13321,N
1718191607,9002,12749,12877,12829,13312,N
1718191609,8990,12749,12877,12823,13308,N
1718191611,9055,12748,12877,12812,13309,N
1718191613,9006,12745,12875,12800,13303,N
1718191615,10269,12743,12915,13152,13811,N
1718191617,12369,12552,12732,13859,13605,N
1718191619,12378,12535,12778,13562,13815,N
1718191621,10082,12747,12932,13185,13590,N
1718191623,10793,12726,12895,13024,13571,N
1718191625,9392,12730,12894,12859,13552,N
1718191627,9052,12730,12894,13151,13511,N
1718191629,7569,12747,12877,12956,13494,N
1718191631,8334,12739,12875,13052,13490,N
1718191633,8376,12737,12874,13151,13488,N
1718191635,8294,12734,12876,13089,13472,N
1718191637,7684,12732,12877,13261,13464,N
1718191639,9161,12730,12875,13351,13460,N
1718191641,8388,12728,12876,13141,13461,N
1718191643,8087,12728,12876,13216,13455,N
1718191645,8631,12725,12876,13172,13448,N
1718191647,8802,12726,12876,13141,13436,N
1718191649,8441,12725,12876,12859,13437,N
1718191651,8123,12724,12876,12965,13436,N
1718191653,7423,12723,12876,12920,13432,N
1718191655,7617,12723,12876,12893,13425,N
1718191657,8104,12722,12875,12907,13422,N
1718191659,8355,12722,12875,12960,13419,N
1718191661,8379,12723,12876,12959,13405,N
1718191663,8312,12722,12874,12996,13403,N
1718191665,8081,12723,12874,12926,13401,N
1718191667,8485,12723,12875,12892,13399,N
1718191669,8850,12721,12873,12973,13398,N
1718191671,10308,12708,12866,13276,13386,N
1718191673,7495,12703,12860,12898,13354,N
1718191675,8040,12696,12839,12997,13328,N
1718191677,7997,12697,12841,12908,13328,N
1718191679,8254,12699,12841,12951,13325,N
1718191681,9174,12697,12840,12963,13321,N
1718191683,8437,12696,12839,12896,13319,N
1718191685,8773,12696,12840,12915,13316,N
1718191687,10317,12686,12832,13176,13312,N
1718191689,9826,12684,12831,13116,13310,N
1718191691,9649,12685,12831,13149,13310,N
1718191693,10890,12684,12870,13162,13349,N
1718191695,10653,12677,12883,13052,13309,N
1718191697,10596,12673,12886,13095,13309,N
1718191699,10259,12668,12865,13002,13296,N
1718191701,11029,12660,12848,13294,13271,N
1718191703,10075,12661,12846,13189,13266,N
1718191705,10272,12662,12846,13206,13265,N
1718191707,10501,12661,12846,13129,13263,N
1718191710,10430,12663,12846,13092,13263,N
1718191711,11166,12660,12843,13293,13262,N
1718191713,11144,12658,12839,13322,13261,N
1718191715,10575,12658,12839,13196,13260,N
1718191717,9416,12684,12834,13100,13258,N
1718191719,10380,12682,12834,13030,13257,N
1718191721,10762,12681,12832,13204,13254,N
1718191723,10797,12675,12830,13331,13251,N
1718191725,11366,12671,12829,13286,13250,N
1718191727,10562,12671,12829,13205,13248,N
1718191729,10290,12679,12830,13204,13246,N
1718191731,10893,12677,12830,13223,13245,N
1718191733,9786,12675,12829,13076,13244,N
1718191735,11258,12672,12828,13308,13242,N
1718191737,11304,12670,12828,13251,13240,N
1718191739,10971,12670,12827,13269,13236,N
1718191741,10943,12670,12827,13142,13233,N
1718191743,11113,12668,12827,13175,13224,N
1718191745,10767,12667,12826,13240,13223,N
1718191747,11199,12667,12826,13302,13223,N
1718191749,9349,12738,12817,12909,13219,N
1718191751,9049,12728,12813,13201,13219,N
1718191753,8606,12729,12889,12853,13217,N
1718191755,9024,12726,12910,13063,13235,N
1718191757,10490,12722,12862,13048,13266,N
1718191760,9596,12719,12860,13019,13254,N
1718191761,9966,12717,12859,13082,13249,N
1718191763,9337,12725,12859,13139,13244,N
1718191765,10470,12719,12857,13207,13242,N
1718191767,9279,12717,12856,13060,13238,N
1718191769,9100,12717,12856,12801,13231,N
1718191771,9649,12717,12855,12813,13227,N
1718191773,9940,12715,12855,12836,13231,N
1718191776,9601,12719,12856,13565,13220,N
1718191777,9504,12720,12912,13162,13209,N
1718191779,9677,12920,12901,13274,13214,N
1718191781,9388,12901,12897,13323,13551,N
1718191784,9237,12892,12894,13140,13398,N
1718191875,7920,12810,12817,12359,13478,N
1718191876,8124,12805,12816,12253,13471,N
1718191878,8556,12780,12811,12286,13463,N
1718191880,9275,12712,12817,11727,13508,N
1718191882,10249,12706,12806,13789,13314,N
1718191884,11020,12666,12738,13922,13490,N
1718191886,8773,12750,12765,13204,13439,N
1718191888,7954,12782,12774,12702,13493,N
1718191890,8108,12759,12768,12839,13459,N
1718191892,7940,12756,12767,12662,13461,N
1718191894,7868,12753,12767,12614,13460,N
1718191896,7759,12752,12766,12590,13453,N
1718191898,7729,12749,12765,12311,13441,N
1718191900,7722,12747,12763,12548,13438,N
1718191902,8328,12713,12741,12977,13403,N
1718191904,11479,12608,12693,13098,13294,N
1718191906,10036,12783,12737,13410,13250,N
1718191908,9399,12828,12887,12814,13240,N
1718191910,9295,12821,12866,12953,13240,N
1718191912,9686,12786,12808,12962,13242,N
1718191914,9948,12778,12805,12991,13230,N
1718191916,9456,12774,12805,13102,13376,N
1718191918,10004,12873,12855,13169,13346,N
1718191920,10196,12835,12845,13257,13339,N
1718191922,10272,12824,12840,13177,13330,N
1718191924,9790,12825,12839,12714,13318,N
1718191926,10050,12821,12837,13005,13315,N
1718191928,9719,12820,12836,12946,13310,N
1718191930,9647,12818,12835,12630,13306,N
1718191932,9539,12820,12834,13009,13299,N
1718191934,9439,12818,12833,13003,13294,N
1718191936,9628,12817,12832,12933,13290,N
1718191938,9548,12814,12832,12850,13308,N
1718191940,10536,12774,12731,13132,13301,
1718191942,11763,12592,12709,13649,13574,
1718191944,11373,12622,12737,13421,13317,
1718192378,12556,13124,13282,13190,13018,
1718192380,12634,13115,13257,13180,12958,O
1718192383,12673,13115,13240,13174,12951,O
1718192385,12644,13106,13230,13197,13146,O
1718192387,12642,13107,13221,13194,13084,O
1718192389,12641,13136,13213,13181,13041,O
1718192391,12632,13128,13241,13210,13030,O
1718192393,12632,13132,13241,13217,13359,O
1718192395,12630,13126,13231,13207,13330,O
1718192397,12628,13126,13233,13450,13262,O
1718192399,12627,13124,13226,13284,13258,O
1718192401,12626,13124,13260,13268,13222,O
1718192403,12575,13127,13248,13255,13211,O
1718192405,12637,13124,13246,13249,13203,O
1718192407,12515,13130,13403,13246,13208,O
1718192409,12533,13118,13327,13241,13405,O
1718192411,12670,13111,13262,13213,13264,O
1718192413,12614,13121,13259,13205,13236,O
1718192415,12616,13126,13255,13195,13235,O
1718192417,12611,13124,13243,13190,13226,O
1718192419,12602,13125,13235,13185,13173,O
1718192421,12593,13128,13128,13201,13168,O
1718192423,12591,13127,13227,13192,13210,O
1718192425,12588,13126,13220,13185,13170,O
1718192427,12603,13127,13214,13179,13145,O
1718192429,12599,13113,13207,13169,13137,O
1718192431,12596,13114,13204,13168,13129,O
1718192433,12596,13114,13202,13165,13138,O
1718192435,12595,13115,13202,13164,13118,O
1718192437,12597,13116,13207,13164,13188,O
1718192439,12631,13142,13270,13170,13126,O
1718192441,12626,13135,13258,13166,13172,O
1718192443,12623,13131,13248,13163,13114,O
1718192445,12643,13093,13199,13154,13086,O
1718192447,12630,13090,13186,13148,13144,O
1718192449,12630,13091,13181,13147,13070,O
1718192451,12629,13093,13186,13147,13078,O
1718192454,12625,13095,13185,13144,13105,O
1718192455,12624,13095,13185,13144,13086,O
1718192457,12619,13094,13184,13142,13120,O
1718192459,12618,13094,13181,13139,13116,O
1718192461,12615,13095,13179,13136,13081,O
1718192463,12615,13095,13177,13136,13122,O
1718192465,12614,13095,13176,13135,13122,O
1718192467,12519,13101,13206,13142,13125,O
1718192469,12579,13107,13209,13145,13160,O
1718192471,12585,13100,13190,13139,13093,O
1718192473,12585,13100,13189,13138,13099,O
1718192475,12582,13097,13184,13131,13102,O
1718192477,12582,13097,13188,13130,13101,O
1718192479,12582,13097,13188,13129,13074,O
1718192481,12580,13098,13186,13129,13125,O
1718192491,12581,13098,13186,13128,13107,O
1718192491,12523,13088,13258,13153,13145,O
1718192493,12519,13084,13245,13334,13114,O
1718192495,12517,13083,13238,13218,13107,O
1718192497,12525,13081,13235,13199,13085,O
1718192499,12524,13082,13224,13189,13069,O
1718192501,12518,13080,13211,13180,13053,O
1718192503,12517,13082,13207,13176,13050,O
1718192505,12517,13082,13250,13172,13048,O
1718192507,12518,13082,13239,13170,13047,O
1718192509,12517,13083,13235,13533,13044,O
1718192511,12517,13085,13231,13290,13041,O
1718192513,12518,13084,13231,13272,13269,O
1718192515,12520,13085,13231,13259,13132,O
1718192517,12518,13083,13225,13250,13075,O
1718192519,12526,13082,13232,13241,13078,O
1718192521,12521,13081,13223,13232,13056,O
1718192523,12520,13080,13221,13228,13080,O
1718192525,12524,13078,13216,13222,13067,O
1718192527,12521,13074,13203,13212,13045,O
1718192529,12518,13077,13203,13208,13053,O
1718192531,12518,13074,13198,13201,13003,O
1718192533,12510,13068,13214,13197,12985,O
1718192535,12575,13030,13142,13182,13014,O
1718192537,12612,13030,13138,13176,12998,O
1718192539,12617,13023,13135,13181,13044,O
1718192541,12615,13025,13129,13174,13029,O
1718192543,12551,12999,13085,13138,12961,O
1718192545,12562,13001,13087,13132,12960,O
1718192547,12556,13002,13083,13128,12957,O
1718192549,12555,13002,13083,13125,12959,O
1718192551,12557,13007,13085,13246,12962,O
1718192553,12558,13016,13091,13213,13422,O
1718192555,12560,13033,13104,13807,13136,O
1718192557,12566,13035,13180,13265,13144,O
1718192559,12530,13066,13160,13252,13122,O
1718192561,12594,13054,13147,13240,13114,O
1718192563,12585,13046,13137,13224,13097,O
1718192565,12583,13046,13134,13218,13086,O
1718192567,12583,13041,13121,13215,13090,O
1718192569,12581,13038,13118,13207,13079,O
1718192571,12576,13037,13117,13197,13060,O
1718192573,12574,13038,13117,13194,13057,O
1718192575,12574,13037,13114,13187,13054,O
1718192577,12589,13047,13128,13184,13049,O
1718192579,12590,13045,13122,13188,13085,O
1718192581,12590,13057,13129,13177,13034,O
1718192583,12587,13055,13127,13173,13031,O
1718192585,12583,13051,13123,13162,13023,O
1718192587,12582,13051,13122,13163,13021,O
1718192589,12582,13051,13122,13161,13020,O
1718192591,12581,13051,13121,13158,13020,O
1718192593,12580,13052,13121,13156,13019,O
1718192595,12573,13052,13120,13153,13018,O
1718192597,12467,13056,13119,13150,13017,O
1718192599,12598,13053,13118,13148,13016,O
1718192601,12586,13047,13119,13146,13014,O
1718192603,12586,13061,13113,13145,13014,O
1718192605,12589,13070,13143,13631,13058,O
1718192607,12586,13061,13125,13228,13034,O
1718192609,12585,13055,13120,13209,13034,O
1718192611,12575,13047,13117,13189,13005,O
1718192613,12546,13026,13221,13194,12941,O
1718192615,12599,13043,13184,13192,12946,O
1718192617,12635,13043,13229,13190,12949,O
1718192619,12616,13051,13236,13198,13049,O
1718192622,12601,13032,13194,13181,13072,O
1718192623,12600,13114,13189,13175,13058,O
1718192625,12601,13045,13184,13169,13044,O
1718192628,12598,13043,13181,13162,13035,O
1718192630,12604,13038,13207,13163,13024,O
1718192632,12601,13038,13198,13160,13021,O
1718192633,12602,13038,13193,13167,13074,O
1718192635,12598,13038,13187,13161,13072,O
1718192638,12597,13037,13183,13163,13087,O
1718192640,12593,13035,13177,13153,13053,O
1718192642,12581,13110,13154,13139,13037,O
1718192644,12579,13072,13128,13139,13023,O
1718192646,12597,13070,13168,13138,13018,O
1718192648,12608,13070,13176,13138,13013,O
1718192650,12602,13065,13164,13134,13006,O
1718192652,12595,13063,13157,13128,12984,O
1718192654,12587,13053,13149,13127,12976,O
1718192656,12583,13049,13141,13119,12966,O
1718192658,12583,13048,13140,13117,12961,O
1718192660,12584,13047,13140,13116,12959,O
1718192662,12582,13047,13140,13116,12958,O
1718192664,12584,13048,13140,13115,12958,O
1718192666,12583,13049,13139,13113,12956,O
1718192668,12582,13049,13139,13113,12953,O
1718192670,12581,13048,13138,13113,12952,O
1718192672,12599,13057,13168,13115,12950,O
1718192674,12614,13045,13159,13117,12944,O
1718192676,12623,13041,13175,13120,12944,O
1718192678,12641,13032,13149,13114,12940,O
1718192680,12627,13030,13145,13113,12939,O
1718192682,12627,13030,13146,13113,12938,O
1718192684,12625,13029,13143,13111,12937,O
1718192686,12623,13028,13142,13110,12935,O
1718192688,12621,13027,13138,13109,12933,O
1718192690,12617,13027,13137,13110,12932,O
1718192692,12614,13027,13137,13110,12932,O
1718192694,12615,13032,13137,13108,12931,O
1718192696,12611,13029,13135,13105,12926,O
1718192698,12608,13027,13133,13102,12923,O
1718192700,12609,13029,13135,13102,12922,O
1718192702,12615,13040,13139,13107,12930,O
1718192704,12614,13038,13141,13105,12926,O
1718192706,12597,13073,13122,13100,12919,O
1718192708,12595,13067,13122,13100,12918,O
1718192710,12594,13065,13121,13099,12916,O
1718192712,12594,13062,13120,13097,12915,O
1718192714,12593,13061,13119,13098,12913,O
1718192716,12592,13060,13119,13099,12913,O
1718192718,12553,13044,13108,13087,12880,O
1718193059,12335,12344,13688,12525,12349,P
1718193061,12336,12346,13729,12501,12351,P
1718193063,12335,12347,13611,12475,12372,P
1718193065,12331,12343,13645,12484,12356,P
1718193067,12348,12347,13688,12474,12414,P
1718193070,12363,12343,13530,12482,12389,P
1718193072,12362,12353,13601,12484,12380,P
1718193074,12362,12376,13549,12485,12377,P
1718193076,12379,12366,13517,12485,12375,P
1718193078,12378,12365,13489,12507,12373,P
1718193080,12381,12364,13452,12505,12382,P
1718193082,12386,12360,13534,12495,12382,P
1718193084,12384,12361,13490,12496,12381,P
1718193086,12382,12360,13456,12502,12379,P
1718193088,12383,12360,13434,12501,12379,P
1718193090,12382,12360,13329,12499,12377,P
1718193092,12362,12360,13494,12500,12380,P
1718193094,12349,12356,13549,12485,12381,P
1718193096,12356,12355,13598,12472,12370,P
1718193098,12372,12354,13572,12480,12372,P
1718193100,12371,12354,13544,12480,12349,P
1718193102,12370,12341,13517,12481,12349,P
1718193104,12371,12354,13512,12478,12352,P
1718193107,12374,12354,13503,12478,12353,P
1718193108,12375,12354,13490,12478,12354,P
1718193119,12335,12350,13520,12470,12365,P
1718193119,12343,12348,13526,12469,12367,P
1718193121,12342,12346,13521,12469,12367,P
1718193124,12344,12348,13522,12469,12367,P
1718193125,12345,12347,13521,12471,12367,P
1718193127,12345,12347,13526,12473,12367,P
1718193129,12346,12347,13528,12475,12368,P
1718193131,12347,12348,13522,12476,12368,P
1718193133,12457,12347,13506,12474,12368,P
1718193135,12548,12348,13368,12475,12370,P
1718193137,12524,12353,13384,12477,12373,P
1718193139,12519,12353,13295,12477,12370,P
1718193141,12514,12351,13304,12477,12371,P
1718193143,12506,12350,13251,12478,12370,P
1718193145,12501,12350,13221,12478,12370,P
1718193147,12500,12353,13212,12477,12369,P
1718193149,12496,12353,13246,12490,12368,P
1718193151,12494,12354,13126,12503,12359,P
1718193153,12494,12354,13142,12502,12359,P
1718193155,12477,12353,13259,12498,12352,P
1718193157,12479,12352,13241,12498,12352,P
1718193159,12477,12353,13232,12498,12353,P
1718193161,12475,12353,13173,12497,12352,P
1718193163,12472,12353,13299,12497,12354,P
1718193165,12470,12362,13318,12498,12355,P
1718193167,12469,12362,13292,12497,12355,P
1718193169,12469,12362,13274,12497,12353,P
1718193171,12467,12360,13273,12497,12353,P
1718193173,12466,12364,13277,12498,12354,P
1718193175,12465,12364,13259,12497,12354,P
1718193177,12463,12364,13295,12497,12355,P
1718193179,12463,12364,13286,12497,12356,P
1718193181,12463,12374,13318,12497,12357,P
1718193183,12463,12387,13306,12497,12357,P
1718193185,12462,12384,13360,12497,12358,P
1718193187,12458,12370,13383,12497,12357,P
1718193189,12458,12369,13343,12497,12357,P
1718193191,12457,12368,13280,12497,12357,P
1718193193,12453,12368,13334,12497,12358,P
1718193195,12455,12367,13374,12497,12358,P
1718193197,12454,12368,13390,12490,12359,P
1718193200,12454,12367,13358,12505,12358,P
1718193201,12453,12367,13352,12497,12359,P
1718193203,12452,12369,13355,12497,12360,P
1718193206,12452,12370,13300,12497,12360,P
1718193207,12452,12370,13324,12497,12359,P
1718193209,12451,12369,13350,12497,12360,P
1718193212,12450,12369,13357,12496,12360,P
1718193214,12423,12364,13390,12505,12381,P
1718193216,12378,12361,13506,12486,12364,P
1718193218,12446,12358,13458,12482,12363,P
1718193220,12448,12358,13350,12484,12365,P
1718193222,12449,12357,13335,12483,12363,P
1718193224,12442,12358,13239,12484,12364,P
1718193226,12441,12357,13366,12484,12369,P
1718193228,12441,12357,13366,12484,12369,P
1718193230,12436,12358,13363,12485,12369,P
1718193232,12432,12357,13431,12487,12369,P
1718193234,12431,12357,13412,12488,12369,P
1718193236,12430,12357,13377,12489,12369,P
1718193238,12429,12357,13385,12488,12369,P
1718193240,12426,12357,13429,12489,12370,P
1718193242,12425,12357,13395,12489,12366,P
1718193244,12528,12356,13330,12496,12369,P
1718193246,12546,12358,13293,12492,12371,P
1718193248,12522,12358,13411,12490,12372,P
1718193250,12423,12360,13443,12513,12369,P
1718193252,12469,12356,13507,12482,12372,P
1718193254,12473,12355,13456,12471,12384,P
1718193256,12450,12354,13418,12471,12379,P
1718193258,12446,12357,13354,12474,12378,P
1718193260,12445,12355,13375,12475,12377,P
1718193262,12445,12355,13368,12476,12377,P
1718193264,12444,12355,13330,12476,12376,P
1718193266,12442,12355,13353,12476,12376,P
1718193268,12442,12355,13335,12477,12376,P
1718193270,12441,12355,13335,12477,12376,P
1718193272,12440,12355,13342,12477,12376,P
1718193274,12439,12355,13316,12477,12376,P
1718193276,12437,12355,13284,12478,12376,P
1718193278,12437,12356,13300,12478,12375,P
1718193280,12437,12356,13320,12478,12375,P
1718193282,12435,12354,13387,12478,12366,P
1718193284,12434,12354,13383,12484,12362,P
1718193286,12433,12354,13355,12485,12365,P
1718193288,12434,12355,13377,12485,12365,P
1718193290,12432,12355,13370,12485,12367,P
1718193292,12431,12355,13339,12485,12366,P
1718193294,12431,12354,13348,12485,12367,P
1718193296,12431,12355,13349,12485,12367,P
1718193298,12430,12354,13351,12484,12368,P
1718193300,12428,12355,13413,12485,12370,P
1718193302,12435,12355,13330,12482,12368,P
1718193304,12430,12355,13351,12483,12369,P
1718193306,12428,12356,13378,12485,12369,P
1718193308,12425,12356,13394,12486,12368,P
1718193310,12425,12356,13372,12486,12367,P
1718193312,12424,12356,13352,12486,12368,P
1718193314,12425,12356,13363,12485,12367,P
1718193316,12450,12357,13291,12484,12368,P
1718193318,12443,12357,13227,12484,12368,P
1718193320,12438,12358,13354,12484,12369,P
1718193322,12434,12358,13369,12485,12369,P
1718193324,12433,12358,13335,12484,12370,P
1718193326,12438,12357,13304,12484,12366,P
1718193328,12439,12358,13302,12484,12369,P
1718193330,12441,12358,13272,12483,12369,P
1718193683,12458,12684,13428,13513,13375,Q
1718193685,12443,12678,13446,13512,13375,Q
1718193687,12437,12673,13461,13519,13374,Q
1718193690,12425,12637,13462,13532,13353,Q
1718193692,12425,12613,13445,13514,13323,Q
1718193694,12431,12608,13436,13506,13349,Q
1718193696,12434,12663,13434,13501,13326,Q
1718193698,12433,12666,13426,13492,13300,Q
